beer_id,beer_name,name,origin,_type,_yield,amount,potential,color,add_after_boil,coarse_fine_diff,moisture,diastatic_power,protein,max_in_batch,recommend_mash,ibu_gal_per_lb,notes
squirrel-nutkin-brown-ale,[u'Squirrel Nutkin Brown Ale'],[u'Roasted Barley (UK)'],[],[u'Roasted Malt'],[u'62.621464046642195'],[u'0.136077711'],[u'1.029'],[u'550'],[],[],[],[],[],[],[],[],[]
tailgate-pale-ale-mosaic-variety,[u'Tailgate Pale Ale (Mosaic Variety)'],[u'American 2-Row'],[],[u'Base Malt'],[u'82.05571150939322'],[u'4.535923700000001'],[u'1.038'],[u'1'],[],[],[],[],[],[],[],[],[]
tailgate-pale-ale-mosaic-variety,[u'Tailgate Pale Ale (Mosaic Variety)'],[u'Caramel/Crystal 40L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'40'],[],[],[],[],[],[],[],[],[]
scotch-ale-69,[u'Scotch Ale'],[u'Pale Ale Malt'],[],[u'Base Malt'],[u'79.89635068019865'],[u'5.4431084400000005'],[u'1.037'],[u'2'],[],[],[],[],[],[],[],[],[]
scotch-ale-69,[u'Scotch Ale'],[u'Pale Ale Malt'],[],[u'Base Malt'],[u'79.89635068019865'],[u'5.4431084400000005'],[u'1.037'],[u'2'],[],[],[],[],[],[],[],[],[]
scotch-ale-69,[u'Scotch Ale'],[u'Munich Malt'],[],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.90718474'],[u'1.035'],[u'7'],[],[],[],[],[],[],[],[],[]
scotch-ale-69,[u'Scotch Ale'],[u'Munich Malt'],[],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.90718474'],[u'1.035'],[u'7'],[],[],[],[],[],[],[],[],[]
scotch-ale-69,[u'Scotch Ale'],[u'Carapils\xae\xa0Malt'],[],[u'Adjunct'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'1'],[],[],[],[],[],[],[],[],[]
scotch-ale-69,[u'Scotch Ale'],[u'Caramel Malt 80L'],[],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.45359237'],[u'1.033'],[u'80'],[],[],[],[],[],[],[],[],[]
scotch-ale-69,[u'Scotch Ale'],[u'Carapils\xae\xa0Malt'],[],[u'Adjunct'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'1'],[],[],[],[],[],[],[],[],[]
scotch-ale-69,[u'Scotch Ale'],[u'Caramel Malt 80L'],[],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.45359237'],[u'1.033'],[u'80'],[],[],[],[],[],[],[],[],[]
scotch-ale-69,[u'Scotch Ale'],[u'Roasted Barley'],[],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.1133980925'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
scotch-ale-69,[u'Scotch Ale'],[u'Roasted Barley'],[],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.1133980925'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
scotch-ale-69,[u'Scotch Ale'],[u'Peated Malt'],[],[u'Adjunct'],[u'69.09954653422587'],[u'0.08504856937500001'],[u'1.032'],[u'3'],[],[],[],[],[],[],[],[],[]
scotch-ale-69,[u'Scotch Ale'],[u'Peated Malt'],[],[u'Adjunct'],[u'69.09954653422587'],[u'0.08504856937500001'],[u'1.032'],[u'3'],[],[],[],[],[],[],[],[],[]
drunken-santa-mad-elf-variant,[u'Drunken Santa (Mad Elf Variant)'],[u'Light LME'],[u'United Kingdom'],[u'Liquid Extract'],[u'79.89635068019865'],[u'3.17514659'],[u'1.037'],[u'4'],[],[],[],[],[],[],[],[],[]
drunken-santa-mad-elf-variant,[u'Drunken Santa (Mad Elf Variant)'],[u'Pilsen Light DME'],[u'United States'],[u'Dry Extract'],[u'95.01187648456056'],[u'2.2679618500000003'],[u'1.044'],[u'2'],[],[],[],[],[],[],[],[],[]
drunken-santa-mad-elf-variant,[u'Drunken Santa (Mad Elf Variant)'],[u'Honey'],[],[u'Sugar'],[u'75.57762902180954'],[u'0.90718474'],[u'1.035'],[u'1'],[],[],[],[],[],[],[],[],[]
drunken-santa-mad-elf-variant,[u'Drunken Santa (Mad Elf Variant)'],[u'Aromatic\xae (Munich) Malt'],[u'United States'],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.45359237'],[u'1.035'],[u'20'],[],[],[],[],[],[],[],[],[]
drunken-santa-mad-elf-variant,[u'Drunken Santa (Mad Elf Variant)'],[u'Chocolate Malt'],[u'United States'],[u'Roasted Malt'],[u'73.41826819261497'],[u'0.1133980925'],[u'1.034'],[u'350'],[],[],[],[],[],[],[],[],[]
zombie-ritual-zombie-dust-clone-biab,[u'Zombie Ritual (Zombie Dust Clone) BIAB'],[u'Maris Otter'],[u'United Kingdom'],[u'Base Malt'],[u'75.57762902180954'],[u'3.0'],[u'1.035'],[u'3'],[],[],[],[],[],[],[],[],[]
zombie-ritual-zombie-dust-clone-biab,[u'Zombie Ritual (Zombie Dust Clone) BIAB'],[u'Carapils\xae\xa0Malt'],[u'United States'],[u'Adjunct'],[u'73.41826819261497'],[u'0.15'],[u'1.034'],[u'1'],[],[],[],[],[],[],[],[],[]
zombie-ritual-zombie-dust-clone-biab,[u'Zombie Ritual (Zombie Dust Clone) BIAB'],[u'Crystal 120'],[u'Canada'],[u'Caramel/Crystal Malt'],[u'69.09954653422587'],[u'0.05'],[u'1.032'],[u'120'],[],[],[],[],[],[],[],[],[]
sorachi-french-farmhouse-saison,[u'Sorachi French Farmhouse Saison'],[u'Pilsner'],[u'United States'],[u'Base Malt'],[u'79.89635068019865'],[u'4.082331330000001'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
sorachi-french-farmhouse-saison,[u'Sorachi French Farmhouse Saison'],[u'Pilsen Light DME'],[u'United States'],[u'Dry Extract'],[u'95.01187648456056'],[u'2.7215542200000002'],[u'1.044'],[u'2'],[],[],[],[],[],[],[],[],[]
sorachi-french-farmhouse-saison,[u'Sorachi French Farmhouse Saison'],"[u'Wheat, Flaked']",[u'United States'],[u'Adjunct'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'2'],[],[],[],[],[],[],[],[],[]
breakwater-pale-ale-2,[u'Breakwater Pale Ale'],[u'American 2-Row'],[u'United States'],[u'Base Malt'],[u'82.05571150939322'],[u'4.082326475085017'],[u'1.038'],[u'1'],[],[],[],[],[],[],[],[],[]
breakwater-pale-ale-2,[u'Breakwater Pale Ale'],[u'Caramel Malt 60L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.17009693646187568'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
breakwater-pale-ale-2,[u'Breakwater Pale Ale'],[u'Ch\xe2teau Biscuit\xae'],[u'Belgium'],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.1417474470515633'],[u'1.035'],[u'23'],[],[],[],[],[],[],[],[],[]
80-5,[u'80/-'],[u'Maris Otter Pale (UK)'],[],[u'Base Malt'],[u'82.05571150939322'],[u'3.62873896'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
80-5,[u'80/-'],[u'Crystal 60L (CA)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
80-5,[u'80/-'],[u'Torrified Wheat'],[],[u'Adjunct'],[u'77.7369898510041'],[u'0.226796185'],[u'1.036'],[u'2'],[],[],[],[],[],[],[],[],[]
80-5,[u'80/-'],[u'Munich (UK)'],[],[u'Kilned Malt'],[u'79.89635068019865'],[u'0.226796185'],[u'1.037'],[u'6'],[],[],[],[],[],[],[],[],[]
80-5,[u'80/-'],[u'Roasted Barley (US)'],[],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.1133980925'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
samuel-smiths-oatmeal-stout-clone-4,"[u""Samuel Smith's Oatmeal Stout Clone""]","[u'Pale Malt, 2 Row, UK']",[],[u'Base Malt'],[u'77.7369898510041'],[u'3.401938729237514'],[u'1.036'],[u'3'],[],[],[],[],[],[],[],[],[]
samuel-smiths-oatmeal-stout-clone-4,"[u""Samuel Smith's Oatmeal Stout Clone""]",[u'Oat Flakes'],[u'United Kingdom'],[u'Adjunct'],[u'66.94018570503131'],[u'0.22679591528250093'],[u'1.031'],[u'1'],[],[],[],[],[],[],[],[],[]
samuel-smiths-oatmeal-stout-clone-4,"[u""Samuel Smith's Oatmeal Stout Clone""]",[u'Chocolate Malt'],[u'United States'],[u'Roasted Malt'],[u'73.41826819261497'],[u'0.22679591528250093'],[u'1.034'],[u'350'],[],[],[],[],[],[],[],[],[]
samuel-smiths-oatmeal-stout-clone-4,"[u""Samuel Smith's Oatmeal Stout Clone""]",[u'2-Row Caramel Malt 60L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.22679591528250093'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
samuel-smiths-oatmeal-stout-clone-4,"[u""Samuel Smith's Oatmeal Stout Clone""]",[u'Roasted Barley'],[u'United States'],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.08504846823093806'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
irish-red-ale-midwest-kit,[u'Irish Red Ale (Midwest kit)'],[u'Golden Light LME'],[u'United States'],[u'Liquid Extract'],[u'79.89635068019865'],[u'2.7215542200000002'],[u'1.037'],[u'4'],[],[],[],[],[],[],[],[],[]
irish-red-ale-midwest-kit,[u'Irish Red Ale (Midwest kit)'],[u'Caramel Malt 40L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.34019427750000003'],[u'1.034'],[u'40'],[],[],[],[],[],[],[],[],[]
irish-red-ale-midwest-kit,[u'Irish Red Ale (Midwest kit)'],[u'Ch\xe2teau Special B\xae'],[u'Belgium'],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.05669904625'],[u'1.035'],[u'112'],[],[],[],[],[],[],[],[],[]
irish-red-ale-midwest-kit,[u'Irish Red Ale (Midwest kit)'],[u'Roasted Barley'],[u'United States'],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.05669904625'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
ice-to-69-you,[u'Ice to 69 you'],[u'Pale 2-Row (UK)'],[],[u'Base Malt'],[u'82.05571150939322'],[u'5.0'],[u'1.038'],[u'2'],[],[],[],[],[],[],[],[],[]
ice-to-69-you,[u'Ice to 69 you'],[u'Wheat (UK)'],[],[u'Adjunct'],[u'79.89635068019865'],[u'0.5'],[u'1.037'],[u'2'],[],[],[],[],[],[],[],[],[]
ice-to-69-you,[u'Ice to 69 you'],[u'Carapils (Dextrine Malt) (US)'],[],[u'Adjunct'],[u'71.25890736342042'],[u'0.5'],[u'1.033'],[u'1'],[],[],[],[],[],[],[],[],[]
ice-to-69-you,[u'Ice to 69 you'],[u'Crystal 45L (UK)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.25'],[u'1.034'],[u'45'],[],[],[],[],[],[],[],[],[]
experimental-belgian-dark-strong-ale,[u'Experimental Belgian Dark Strong Ale'],[u'Pilsner (BE)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'6.758526313000001'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
experimental-belgian-dark-strong-ale,[u'Experimental Belgian Dark Strong Ale'],[u'Belgian Candi Sugar - Dark'],[],[u'Sugar'],[u'82.05571150939322'],[u'0.4989516070000001'],[u'1.038'],[u'275'],[],[],[],[],[],[],[],[],[]
experimental-belgian-dark-strong-ale,[u'Experimental Belgian Dark Strong Ale'],[u'CaraMunich (BE)'],[],[u'Kilned Malt'],[u'71.25890736342042'],[u'0.3430292298125'],[u'1.033'],[u'50'],[],[],[],[],[],[],[],[],[]
experimental-belgian-dark-strong-ale,[u'Experimental Belgian Dark Strong Ale'],[u'Caramel/Crystal 20L (US)'],[],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.24947580350000004'],[u'1.035'],[u'20'],[],[],[],[],[],[],[],[],[]
experimental-belgian-dark-strong-ale,[u'Experimental Belgian Dark Strong Ale'],[u'Biscuit (BE)'],[],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.12473790175000002'],[u'1.035'],[u'23'],[],[],[],[],[],[],[],[],[]
experimental-belgian-dark-strong-ale,[u'Experimental Belgian Dark Strong Ale'],[u'Chocolate (BE)'],[],[u'Roasted Malt'],[u'64.78082487583676'],[u'0.1105631401875'],[u'1.03'],[u'340'],[],[],[],[],[],[],[],[],[]
blondage,[u'Blondage'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'2.7215542200000002'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
blondage,[u'Blondage'],[u'Ashbourne Mild (US)'],[],[u'Grain'],[u'64.78082487583676'],[u'0.90718474'],[u'1.03'],[u'5'],[],[],[],[],[],[],[],[],[]
blondage,[u'Blondage'],[u'Cane Sugar'],[],[u'Sugar'],[u'99.33059814294968'],[u'0.45359237'],[u'1.046'],[u'0'],[],[],[],[],[],[],[],[],[]
blondage,[u'Blondage'],[u'Caramel/Crystal 40L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.05669904625'],[u'1.034'],[u'40'],[],[],[],[],[],[],[],[],[]
blondage,[u'Blondage'],[u'Flaked Barley'],[],[u'Adjunct'],[u'69.09954653422587'],[u'0.028349523125'],[u'1.032'],[u'2'],[],[],[],[],[],[],[],[],[]
maple-pecan-nut-brown,[u'Maple Pecan Nut Brown'],[u'Maris Otter Pale Ale Malt'],[u'United Kingdom'],[u'Base Malt'],[u'77.7369898510041'],[u'3.401938729237514'],[u'1.036'],[u'2'],[],[],[],[],[],[],[],[],[]
maple-pecan-nut-brown,[u'Maple Pecan Nut Brown'],[u'Maple Syrup'],[u'United States'],[u'Sugar'],[u'64.78082487583676'],[u'0.4819413199753156'],[u'1.03'],[u'35'],[],[],[],[],[],[],[],[],[]
maple-pecan-nut-brown,[u'Maple Pecan Nut Brown'],[u'Brown Malt'],[u'United Kingdom'],[u'Grain'],[u'69.09954653422587'],[u'0.17009693646187568'],[u'1.032'],[u'56'],[],[],[],[],[],[],[],[],[]
maple-pecan-nut-brown,[u'Maple Pecan Nut Brown'],[u'Caramel Malt 20L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.11339795764125046'],[u'1.034'],[u'20'],[],[],[],[],[],[],[],[],[]
maple-pecan-nut-brown,[u'Maple Pecan Nut Brown'],[u'Caramel Malt 120L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'69.09954653422587'],[u'0.11339795764125046'],[u'1.032'],[u'120'],[],[],[],[],[],[],[],[],[]
maple-pecan-nut-brown,[u'Maple Pecan Nut Brown'],[u'2-Row Chocolate Malt'],[u'United States'],[u'Roasted Malt'],[u'73.41826819261497'],[u'0.08504846823093806'],[u'1.034'],[u'350'],[],[],[],[],[],[],[],[],[]
session-black-ipa,[u'Session Black IPA'],[u'6-Row Brewers Malt'],[u'United States'],[u'Base Malt'],[u'77.7369898510041'],[u'3.628734644520015'],[u'1.036'],[u'1'],[],[],[],[],[],[],[],[],[]
session-black-ipa,[u'Session Black IPA'],[u'Munich Malt 10L'],[u'United States'],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.45359183056500185'],[u'1.035'],[u'10'],[],[],[],[],[],[],[],[],[]
session-black-ipa,[u'Session Black IPA'],[u'Carafa III'],[],[u'Caramel/Crystal Malt'],[u'69.09954653422587'],[u'0.45359183056500185'],[u'1.032'],[u'525'],[],[],[],[],[],[],[],[],[]
session-black-ipa,[u'Session Black IPA'],[u'Caramel Malt 40L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359183056500185'],[u'1.034'],[u'40'],[],[],[],[],[],[],[],[],[]
session-black-ipa,[u'Session Black IPA'],[u'Caramel Malt 120L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'69.09954653422587'],[u'0.22679591528250093'],[u'1.032'],[u'120'],[],[],[],[],[],[],[],[],[]
delerium-tremens-clone-4,[u'Delerium Tremens Clone '],[u'Pilsner (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'6.80388555'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
delerium-tremens-clone-4,[u'Delerium Tremens Clone '],[u'Sucrose (Table Sugar)'],[],[u'Sugar'],[u'99.33059814294968'],[u'0.90718474'],[u'1.046'],[u'0'],[],[],[],[],[],[],[],[],[]
delerium-tremens-clone-4,[u'Delerium Tremens Clone '],[u'Biscuit (BE)'],[],[u'Grain'],[u'75.57762902180954'],[u'0.226796185'],[u'1.035'],[u'23'],[],[],[],[],[],[],[],[],[]
chocolate-chipotle-stout-7,[u'Chocolate Chipotle Stout'],[u'Golden Light LME'],[u'United States'],[u'Liquid Extract'],[u'79.89635068019865'],[u'4.082331330000001'],[u'1.037'],[u'4'],[],[],[],[],[],[],[],[],[]
chocolate-chipotle-stout-7,[u'Chocolate Chipotle Stout'],[u'Chocolate Malt'],[u'United States'],[u'Roasted Malt'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'350'],[],[],[],[],[],[],[],[],[]
chocolate-chipotle-stout-7,[u'Chocolate Chipotle Stout'],[u'Roasted Barley'],[u'United States'],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.226796185'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
chocolate-chipotle-stout-7,[u'Chocolate Chipotle Stout'],[u'2-Row Caramel Malt 80L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.1133980925'],[u'1.034'],[u'80'],[],[],[],[],[],[],[],[],[]
chocolate-chipotle-stout-7,[u'Chocolate Chipotle Stout'],[u'CARAFA\xae III'],[u'Germany'],[u'Caramel/Crystal Malt'],[u'69.09954653422587'],[u'0.1133980925'],[u'1.032'],[u'525'],[],[],[],[],[],[],[],[],[]
elderflower-saison-final,[u'Elderflower Saison Final'],[u'Ch\xe2teau Pilsen 2-Row'],[u'Belgium'],[u'Base Malt'],[u'79.89635068019865'],[u'3.175142813955013'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
elderflower-saison-final,[u'Elderflower Saison Final'],"[u'Wheat Malt, White']",[u'United States'],[u'Adjunct'],[u'84.21507233858777'],[u'1.247377534053755'],[u'1.039'],[u'2'],[],[],[],[],[],[],[],[],[]
elderflower-saison-final,[u'Elderflower Saison Final'],"[u'Sugar, Table (Sucrose)']",[],[u'Sugar'],[u'101.48995897214424'],[u'0.45359183056500185'],[u'1.047'],[u'1'],[],[],[],[],[],[],[],[],[]
elderflower-saison-final,[u'Elderflower Saison Final'],[u'Munich Malt'],[u'United Kingdom'],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.2834948941031261'],[u'1.035'],[u'7'],[],[],[],[],[],[],[],[],[]
apricot-wheat-ale-a8eb6a,[u' Apricot Wheat Ale'],[u'White Wheat  (US)'],[],[u'Adjunct'],[u'86.37443316778233'],[u'2.2679618500000003'],[u'1.04'],[u'2'],[],[],[],[],[],[],[],[],[]
apricot-wheat-ale-a8eb6a,[u' Apricot Wheat Ale'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'2.2679618500000003'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
apricot-wheat-ale-a8eb6a,[u' Apricot Wheat Ale'],[u'Dry Malt Extract - Extra Light'],[],[u'Dry Extract'],[u'90.69315482617145'],[u'0.45359237'],[u'1.042'],[u'2'],[],[],[],[],[],[],[],[],[]
apricot-wheat-ale-a8eb6a,[u' Apricot Wheat Ale'],[u'Caramel/Crystal 10L (US)'],[],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.45359237'],[u'1.035'],[u'10'],[],[],[],[],[],[],[],[],[]
apricot-wheat-ale-a8eb6a,[u' Apricot Wheat Ale'],[u'Honey Malt'],[],[u'Caramel/Crystal Malt'],[u'79.89635068019865'],[u'0.45359237'],[u'1.037'],[u'23'],[],[],[],[],[],[],[],[],[]
jordans-hard-root-beer,"[u""Jordan's Hard Root Beer""]",[u'Light Dry Extract'],[],[u'Dry Extract'],[u'95.01187648456056'],[u'0.6803877458475027'],[u'1.044'],[u'8'],[],[],[],[],[],[],[],[],[]
jordans-hard-root-beer,"[u""Jordan's Hard Root Beer""]",[u'Molasses'],[u'United States'],[u'Sugar'],[u'77.7369898510041'],[u'0.45359183056500185'],[u'1.036'],[u'80'],[],[],[],[],[],[],[],[],[]
jordans-hard-root-beer,"[u""Jordan's Hard Root Beer""]",[u'Caramel Malt 120L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'69.09954653422587'],[u'0.22679591528250093'],[u'1.032'],[u'120'],[],[],[],[],[],[],[],[],[]
jordans-hard-root-beer,"[u""Jordan's Hard Root Beer""]",[u'Carapils\xae\xa0Malt'],[u'United States'],[u'Adjunct'],[u'73.41826819261497'],[u'0.11339795764125046'],[u'1.034'],[u'1'],[],[],[],[],[],[],[],[],[]
hbt-2011-russian-imperial-stout-1,[u'HBT 2011 Russian Imperial Stout'],"[u'Pale Malt, 2 Row, UK']",[],[u'Base Malt'],[u'77.7369898510041'],[u'7.711061119605032'],[u'1.036'],[u'3'],[],[],[],[],[],[],[],[],[]
hbt-2011-russian-imperial-stout-1,[u'HBT 2011 Russian Imperial Stout'],[u'Roasted Barley'],[u'United States'],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.6803877458475027'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
hbt-2011-russian-imperial-stout-1,[u'HBT 2011 Russian Imperial Stout'],[u'Ch\xe2teau Special B\xae'],[u'Belgium'],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.45359183056500185'],[u'1.035'],[u'112'],[],[],[],[],[],[],[],[],[]
hbt-2011-russian-imperial-stout-1,[u'HBT 2011 Russian Imperial Stout'],[u'Chocolate Malt'],[u'United Kingdom'],[u'Roasted Malt'],[u'69.09954653422587'],[u'0.34019387292375136'],[u'1.032'],[u'475'],[],[],[],[],[],[],[],[],[]
hbt-2011-russian-imperial-stout-1,[u'HBT 2011 Russian Imperial Stout'],[u'Carapils\xae\xa0Malt'],[u'United States'],[u'Adjunct'],[u'73.41826819261497'],[u'0.22679591528250093'],[u'1.034'],[u'1'],[],[],[],[],[],[],[],[],[]
pale-citra-smash-1,[u'Pale Citra SMaSH'],[u'Pale Ale (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'6.80388555'],[u'1.037'],[u'3'],[],[],[],[],[],[],[],[],[]
belgian-blond-abbey-ale,[u'Belgian Blond Abbey Ale'],[u'Pilsner (BE)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'10.659420695'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
belgian-blond-abbey-ale,[u'Belgian Blond Abbey Ale'],[u'Belgian Candi Sugar - Clear/Blond'],[],[u'Sugar'],[u'82.05571150939322'],[u'0.45359237'],[u'1.038'],[u'0'],[],[],[],[],[],[],[],[],[]
belgian-blond-abbey-ale,[u'Belgian Blond Abbey Ale'],[u'Biscuit (BE)'],[],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.226796185'],[u'1.035'],[u'23'],[],[],[],[],[],[],[],[],[]
belgian-blond-abbey-ale,[u'Belgian Blond Abbey Ale'],[u'Munich - 60L (US)'],[],[u'Kilned Malt'],[u'71.25890736342042'],[u'0.226796185'],[u'1.033'],[u'60'],[],[],[],[],[],[],[],[],[]
belgian-blond-abbey-ale,[u'Belgian Blond Abbey Ale'],[u'Aromatic (BE)'],[],[u'Kilned Malt'],[u'82.05571150939322'],[u'0.226796185'],[u'1.038'],[u'33'],[],[],[],[],[],[],[],[],[]
belgian-blond-abbey-ale,[u'Belgian Blond Abbey Ale'],[u'Honey Malt (CA)'],[],[u'Caramel/Crystal Malt'],[u'79.89635068019865'],[u'0.1133980925'],[u'1.037'],[u'25'],[],[],[],[],[],[],[],[],[]
ginger-beer-42,[u'Ginger Beer'],[u'Cane Sugar'],[],[u'Sugar'],[u'99.33059814294968'],[u'1.81436948'],[u'1.046'],[u'0'],[],[],[],[],[],[],[],[],[]
ginger-beer-42,[u'Ginger Beer'],[u'Honey '],[],[u'Sugar'],[u'90.69315482617145'],[u'0.90718474'],[u'1.042'],[u'2'],[],[],[],[],[],[],[],[],[]
ginger-beer-42,[u'Ginger Beer'],[u'Brown Sugar'],[],[u'Sugar'],[u'97.17123731375511'],[u'0.90718474'],[u'1.045'],[u'15'],[],[],[],[],[],[],[],[],[]
pineapple-saison,[u'Pineapple Saison'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'4.082331330000001'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
pineapple-saison,[u'Pineapple Saison'],[u'Munich - Light 10L (US)'],[],[u'Kilned Malt'],[u'71.25890736342042'],[u'0.45359237'],[u'1.033'],[u'10'],[],[],[],[],[],[],[],[],[]
pineapple-saison,[u'Pineapple Saison'],[u'Rye (US)'],[],[u'Adjunct'],[u'82.05571150939322'],[u'0.45359237'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
pineapple-saison,[u'Pineapple Saison'],[u'CARAMUNICH\xae III'],[],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.226796185'],[u'1.035'],[u'56'],[],[],[],[],[],[],[],[],[]
belgian-dubbel-13,[u'Belgian Dubbel'],[u'Maris Otter Pale Ale Malt'],[u'United Kingdom'],[u'Base Malt'],[u'77.7369898510041'],[u'4.98951013621502'],[u'1.036'],[u'2'],[],[],[],[],[],[],[],[],[]
belgian-dubbel-13,[u'Belgian Dubbel'],"[u'Candi Sugar, Clear']",[u'Belgium'],[u'Sugar'],[u'77.7369898510041'],[u'0.6803877458475027'],[u'1.036'],[u'0'],[],[],[],[],[],[],[],[],[]
belgian-dubbel-13,[u'Belgian Dubbel'],[u'Belgian CaraMunich'],[],[u'Kilned Malt'],[u'71.25890736342042'],[u'0.22679591528250093'],[u'1.033'],[u'75'],[],[],[],[],[],[],[],[],[]
belgian-dubbel-13,[u'Belgian Dubbel'],[u'Aromatic'],[u'Belgium'],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.11339795764125046'],[u'1.035'],[u'19'],[],[],[],[],[],[],[],[],[]
belgian-dubbel-13,[u'Belgian Dubbel'],[u'Chocolate Malt'],[u'United States'],[u'Roasted Malt'],[u'73.41826819261497'],[u'0.028349489410312616'],[u'1.034'],[u'350'],[],[],[],[],[],[],[],[],[]
rodenbach-grand-cru-clone-2,[u'Rodenbach Grand Cru Clone'],[u'Ch\xe2teau Pilsen 2-Row'],[],[u'Base Malt'],[u'79.89635068019865'],[u'1.5195344395000001'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
rodenbach-grand-cru-clone-2,[u'Rodenbach Grand Cru Clone'],[u'Vienna Malt'],[],[u'Kilned Malt'],[u'75.57762902180954'],[u'1.1339809250000001'],[u'1.035'],[u'3'],[],[],[],[],[],[],[],[],[]
rodenbach-grand-cru-clone-2,[u'Rodenbach Grand Cru Clone'],[u'Munich Malt'],[],[u'Kilned Malt'],[u'79.89635068019865'],[u'1.1339809250000001'],[u'1.037'],[u'5'],[],[],[],[],[],[],[],[],[]
rodenbach-grand-cru-clone-2,[u'Rodenbach Grand Cru Clone'],[u'Wheat Malt'],[],[u'Adjunct'],[u'79.89635068019865'],[u'0.36287389600000003'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
